X	Y	ID	NOME	ESTADO	MUNICÍPIO	BACIA	SUB-BACIA	RESPONSÁVEL	OPERADORA	ALTITUDE	ESTAÇÃO PLUVIOMÉTRICA	REGISTRADOR DE CHUVA	ESTAÇÃO CLIMATOLÓGICA	INÍCIO - PERÍODO PLUVIOMÉTRICO	FIM - PERÍODO PLUVIOMÉTRICO	INÍCIO - PERÍODO REGISTRADOR DE CHUVA	FIM - PERÍODO REGISTRADOR DE CHUVA	INÍCIO - PERÍODO CLIMATOLÓGICO	FIM - PERÍODO CLIMATOLÓGICO
-43,556	-22,724	2243446	QUEIMADOS_Santa Catarina	RIO DE JANEIRO	QUEIMADOS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	52	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,5801	-22,6915	2243447	QUEIMADOS_E M DR FRANCISCO MANOEL BRANDAO	RIO DE JANEIRO	QUEIMADOS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	26	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,6261	-22,7503	2243448	QUEIMADOS_E M JOSÉ ANASTACIO RODRIGUES	RIO DE JANEIRO	QUEIMADOS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	17	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1761	-22,915	2243449	RIO DE JANEIRO_Glória	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	12	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1894	-22,8967	2243450	RIO DE JANEIRO_Saúde Mirandópolis	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	14	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2978	-22,8859	2243451	RIO DE JANEIRO_Abolição	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	36	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,352	-22,896	2243452	RIO DE JANEIRO_Praça Seca	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	50	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,361	-22,918	2243453	RIO DE JANEIRO_Tanque Jacarepagua	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	30	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,279	-22,839	2243454	RIO DE JANEIRO_Penha	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	12	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2503	-22,9219	2243455	RIO DE JANEIRO_Andaraí	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	26	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2774	-22,9779	2243456	RIO DE JANEIRO_Est. Pedra Bonita	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	293	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,6082	-22,9592	2243457	RIO DE JANEIRO_Escola Mun. Tatiana Chagas Memória	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	15	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,7175	-22,8897	2243458	RIO DE JANEIRO_Posto de Saúde - Catta Preta	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	8	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,4252	-22,8647	2243459	RIO DE JANEIRO_Escola Municipal Costa do Marfim	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	30	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,4507	-22,8689	2243460	RIO DE JANEIRO_Escola Municipal Moacyr Padilha	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	38	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2283	-22,9296	2243461	RIO DE JANEIRO_Escola Mun. Bombeiro Geraldo Dias	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	78	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2506	-22,9301	2243462	RIO DE JANEIRO_EM Rodrigo M F de Andrade	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	37	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2278	-22,9211	2243463	RIO DE JANEIRO_CIEP Samuel Wainer	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	17	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2123	-22,9246	2243464	RIO DE JANEIRO_Faculdade Estácio	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	32	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,4334	-22,9898	2243465	RIO DE JANEIRO_EM Embaixador Italo Zappa	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	7	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,367	-22,9922	2243466	RIO DE JANEIRO_Subpref. da Barra / Jacarepaguá	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	8	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2033	-22,7961	2243467	RIO DE JANEIRO_CIEP Dr. João Ramos de Souza	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	5	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2698	-22,9954	2243468	RIO DE JANEIRO_CMSVilaCanoas	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	51	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1768	-22,9232	2243469	RIO DE JANEIRO_CIEPPresidenteTancredoNeves	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	10	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,3723	-22,8486	2243470	RIO DE JANEIRO_Subprefeitura Zona Norte	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	14	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,3584	-22,8076	2243471	RIO DE JANEIRO_Arena Carioca Jovelina Pérola Negra	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	11	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,3101	-22,8131	2243472	RIO DE JANEIRO_Escola Mun. República do Libano	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	10	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,6761	-22,8944	2243473	RIO DE JANEIRO_Defesa Civil Santa Cruz	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	6	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2856	-22,9162	2243474	RIO DE JANEIRO_Escola Mun. Ministro Gama Filho	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	94	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,3076	-22,8609	2243475	RIO DE JANEIRO_Creche Municipal Acalanto	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	49	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2965	-22,9666	2243476	RIO DE JANEIRO_EM Diogo Feijo	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	552	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2418	-22,9435	2243477	RIO DE JANEIRO_EM Jornalista Brito Broca	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	206	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2583	-22,948	2243478	RIO DE JANEIRO_Escola Mun. Araújo Porto Alegre	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	111	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2653	-22,8697	2243479	RIO DE JANEIRO_EMAlcidedeGasperi	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	11	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2992	-22,8752	2243480	RIO DE JANEIRO_EM Suécia	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	42	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1083	-22,7614	2243481	RIO DE JANEIRO_Ilha de Paquetá	RIO DE JANEIRO	RIO DE JANEIRO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	5	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,07	-22,8481	2243482	SÃO GONÇALO_Pita	RIO DE JANEIRO	SÃO GONÇALO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	50	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0361	-22,8339	2243483	SÃO GONÇALO_Rocha	RIO DE JANEIRO	SÃO GONÇALO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	35	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0411	-22,8069	2243484	SÃO GONÇALO_Mutuaguaçu	RIO DE JANEIRO	SÃO GONÇALO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	14	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0269	-22,7811	2243485	SÃO GONÇALO_Fazenda dos Mineiros	RIO DE JANEIRO	SÃO GONÇALO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	12	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0561	-22,77	2243486	SÃO GONÇALO_Itaoca	RIO DE JANEIRO	SÃO GONÇALO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	13	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,005	-22,8619	2243487	SÃO GONÇALO_Arsenal	RIO DE JANEIRO	SÃO GONÇALO	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	36	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,3831	-22,7981	2243488	SÃO JOÃO DE MERITI_Vila Tiradentes	RIO DE JANEIRO	SÃO JOÃO DE MERITI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	59	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,33	-22,7631	2243489	SÃO JOÃO DE MERITI_Jardim Metrópole	RIO DE JANEIRO	DUQUE DE CAXIAS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	7	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,3439	-22,7931	2243490	SÃO JOÃO DE MERITI_Parque Novo Rio	RIO DE JANEIRO	SÃO JOÃO DE MERITI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	44	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,3639	-22,7842	2243491	SÃO JOÃO DE MERITI_Defesa Civil	RIO DE JANEIRO	SÃO JOÃO DE MERITI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	48	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,3911	-22,7733	2243492	SÃO JOÃO DE MERITI_Creche Municipal Favo de Mel	RIO DE JANEIRO	SÃO JOÃO DE MERITI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	9	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,4008	-22,7914	2243493	SÃO JOÃO DE MERITI_CIEP 132 - São João Bosco	RIO DE JANEIRO	SÃO JOÃO DE MERITI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	19	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,3786	-22,7839	2243494	SÃO JOÃO DE MERITI_Escola Mun. Manoel A. Sendas	RIO DE JANEIRO	SÃO JOÃO DE MERITI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	19	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,6369	-22,8061	2243495	SEROPEDICA_Dom Bosco	RIO DE JANEIRO	SEROPÉDICA	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	16	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,731	-22,721	2243496	SEROPEDICA_Santa Sofia	RIO DE JANEIRO	SEROPÉDICA	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	48	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,7	-22,748	2243497	SEROPEDICA_Centro	RIO DE JANEIRO	SEROPÉDICA	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	49	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,6544	-22,7097	2243498	SEROPEDICA_E.M. COLETIVO SANTA ALICE	RIO DE JANEIRO	SEROPÉDICA	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	34	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2039	-22,1131	2243499	TRÊS RIOS_Centro	RIO DE JANEIRO	TRÊS RIOS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	303	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2089	-22,0981	2243500	TRÊS RIOS_Purys	RIO DE JANEIRO	TRÊS RIOS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	314	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1919	-22,1069	2243501	TRÊS RIOS_Vila Isabel	RIO DE JANEIRO	TRÊS RIOS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	280	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1489	-22,1311	2243502	TRÊS RIOS_Moura Brasil	RIO DE JANEIRO	TRÊS RIOS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	333	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1819	-22,1061	2243503	TRÊS RIOS_Vila Isabel2	RIO DE JANEIRO	TRÊS RIOS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	346	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2431	-22,1289	2243504	TRÊS RIOS_Angra dos Reis	RIO DE JANEIRO	TRÊS RIOS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	338	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
